user_id,model,precision_at_10,recall_at_10,hit_rate_at_10,map_at_10,ndcg_at_10,genre_diversity
389,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
389,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4
390,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
390,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
391,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
391,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4
392,Popularity,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
392,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
393,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
393,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
394,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
394,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
395,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
395,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
396,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
396,Hybrid,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
397,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
397,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
398,Popularity,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
398,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
399,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
399,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
400,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
400,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
401,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
401,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
402,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
402,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
403,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
403,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
404,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
404,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
405,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
405,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
406,Popularity,0.0,0.0,0.0,0.0,0.0,0.5777777777777777
406,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
407,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
407,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
408,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
408,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
409,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
409,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
410,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
410,Hybrid,0.1,1.0,1.0,0.3333333333333333,0.5,0.0
411,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
411,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
412,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
412,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
413,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
413,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
414,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
414,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
415,Popularity,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
415,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
416,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
416,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
417,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
417,Hybrid,0.1,1.0,1.0,0.5,0.6309297535714575,0.35555555555555557
418,Popularity,0.1,1.0,1.0,0.16666666666666666,0.3562071871080222,0.15555555555555556
418,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
419,Popularity,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
419,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
420,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
420,Hybrid,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
421,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
421,Hybrid,0.0,0.0,0.0,0.0,0.0,0.08888888888888889
422,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
422,Hybrid,0.0,0.0,0.0,0.0,0.0,0.044444444444444446
423,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
423,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
424,Popularity,0.1,1.0,1.0,0.3333333333333333,0.5,0.6222222222222222
424,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
425,Popularity,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
425,Hybrid,0.1,1.0,1.0,0.16666666666666666,0.3562071871080222,0.2222222222222222
426,Popularity,0.0,0.0,0.0,0.0,0.0,0.5777777777777777
426,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
427,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
427,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
428,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
428,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4
429,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
429,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
430,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
430,Hybrid,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
431,Popularity,0.0,0.0,0.0,0.0,0.0,0.6222222222222222
431,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
432,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
432,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
433,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
433,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
434,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
434,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
435,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
435,Hybrid,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
436,Popularity,0.0,0.0,0.0,0.0,0.0,0.6222222222222222
436,Hybrid,0.0,0.0,0.0,0.0,0.0,0.06666666666666667
437,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
437,Hybrid,0.0,0.0,0.0,0.0,0.0,0.6222222222222222
438,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
438,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
439,Popularity,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
439,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
440,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
440,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
441,Popularity,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
441,Hybrid,0.0,0.0,0.0,0.0,0.0,0.022222222222222223
442,Popularity,0.0,0.0,0.0,0.0,0.0,0.5777777777777777
442,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
443,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
443,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
444,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
444,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
445,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
445,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
446,Popularity,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
446,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
447,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
447,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
448,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
448,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
449,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
449,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
450,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
450,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
451,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
451,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
452,Popularity,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
452,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
453,Popularity,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
453,Hybrid,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
454,Popularity,0.0,0.0,0.0,0.0,0.0,0.5333333333333333
454,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
455,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
455,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
456,Popularity,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
456,Hybrid,0.0,0.0,0.0,0.0,0.0,0.08888888888888889
457,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
457,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
458,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
458,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
459,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
459,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
460,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
460,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
461,Popularity,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
461,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
462,Popularity,0.0,0.0,0.0,0.0,0.0,0.4444444444444444
462,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
463,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
463,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
464,Popularity,0.1,1.0,1.0,0.25,0.43067655807339306,0.26666666666666666
464,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
465,Popularity,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
465,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
466,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
466,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
467,Popularity,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
467,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
468,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
468,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
469,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
469,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
470,Popularity,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
470,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
471,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
471,Hybrid,0.0,0.0,0.0,0.0,0.0,0.08888888888888889
472,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
472,Hybrid,0.0,0.0,0.0,0.0,0.0,0.08888888888888889
473,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
473,Hybrid,0.0,0.0,0.0,0.0,0.0,0.15555555555555556
474,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
474,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
475,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
475,Hybrid,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
476,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
476,Hybrid,0.0,0.0,0.0,0.0,0.0,0.3111111111111111
477,Popularity,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
477,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
478,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
478,Hybrid,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
479,Popularity,0.0,0.0,0.0,0.0,0.0,0.4666666666666667
479,Hybrid,0.0,0.0,0.0,0.0,0.0,0.13333333333333333
480,Popularity,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
480,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
481,Popularity,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
481,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4
482,Popularity,0.0,0.0,0.0,0.0,0.0,0.6
482,Hybrid,0.0,0.0,0.0,0.0,0.0,0.5777777777777777
483,Popularity,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
483,Hybrid,0.1,1.0,1.0,0.2,0.38685280723454163,0.37777777777777777
484,Popularity,0.1,1.0,1.0,0.14285714285714285,0.3333333333333333,0.24444444444444444
484,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
485,Popularity,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
485,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
486,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
486,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
487,Popularity,0.0,0.0,0.0,0.0,0.0,0.2222222222222222
487,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
488,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
488,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
489,Popularity,0.0,0.0,0.0,0.0,0.0,0.35555555555555557
489,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
490,Popularity,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
490,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
491,Popularity,0.0,0.0,0.0,0.0,0.0,0.5555555555555556
491,Hybrid,0.0,0.0,0.0,0.0,0.0,0.4222222222222222
492,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
492,Hybrid,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
493,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
493,Hybrid,0.0,0.0,0.0,0.0,0.0,0.0
494,Popularity,0.0,0.0,0.0,0.0,0.0,0.4
494,Hybrid,0.0,0.0,0.0,0.0,0.0,0.1111111111111111
495,Popularity,0.0,0.0,0.0,0.0,0.0,0.5111111111111111
495,Hybrid,0.0,0.0,0.0,0.0,0.0,0.17777777777777778
496,Popularity,0.0,0.0,0.0,0.0,0.0,0.4888888888888889
496,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
497,Popularity,0.0,0.0,0.0,0.0,0.0,0.24444444444444444
497,Hybrid,0.0,0.0,0.0,0.0,0.0,0.28888888888888886
498,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
498,Hybrid,0.0,0.0,0.0,0.0,0.0,0.37777777777777777
499,Popularity,0.0,0.0,0.0,0.0,0.0,0.26666666666666666
499,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
500,Popularity,0.0,0.0,0.0,0.0,0.0,0.2
500,Hybrid,0.0,0.0,0.0,0.0,0.0,0.2
